x,y
0.905242,1.245164
0.724301,0.813572
0.600358,0.479956
0.610307,0.402769
0.998309,1.397377
0.160395,-0.540453
0.024072,-0.998687
0.583882,0.313343
0.737104,0.911955
0.315325,-0.131057
0.016028,-1.091690
0.936548,1.390523
0.311313,-0.368573
0.627234,0.607834
0.870452,1.146663
0.596378,0.419742
0.058194,-1.079450
0.908338,1.400650
0.549752,0.388045
0.110842,-0.761280
0.209677,-0.229590
0.170905,-0.609332
0.094400,-0.762109
0.419738,-0.048610
0.409844,0.189784
0.875761,1.164250
0.161748,-0.600196
0.765275,0.891060
0.451820,0.057629
0.210175,-0.379793
0.336554,-0.149241
0.504748,0.413450
0.702487,0.833644
0.239528,-0.380957
0.628258,0.739136
0.000859,-0.882844
0.429277,0.042847
0.708491,0.688289
0.335654,-0.213825
0.710609,0.840328
0.145950,-0.625991
0.111191,-0.655203
0.483842,0.219312
0.533875,0.388308
0.448837,0.101585
0.213493,-0.453172
0.793038,1.059549
0.530052,0.221553
0.204387,-0.383173
0.040449,-0.925767
0.348382,-0.052507
0.403612,0.105525
0.487819,0.289952
0.160365,-0.434181
0.888852,1.187104
0.187752,-0.592720
0.164945,-0.446117
0.104779,-0.949209
0.401353,0.110229
0.650643,0.565030
0.098688,-0.660547
0.204036,-0.629145
0.033311,-0.877559
0.395913,0.195988
0.357488,-0.249199
0.974697,1.512545
0.186442,-0.524625
0.790528,1.101055
0.807615,1.084915
0.883667,1.143051
0.353381,-0.181230
0.463446,0.265238
0.854456,1.100997
0.288055,-0.371804
0.969391,1.479354
0.293316,-0.195727
0.195506,-0.463922
0.272656,-0.213241
0.448738,0.156880
0.201404,-0.858442
0.593023,0.516105
0.402360,-0.071194
0.415456,0.061083
0.041777,-0.840886
0.810249,0.979263
0.946877,1.177593
0.000992,-0.994812
0.842954,1.003645
0.110065,-0.756377
0.498742,0.256461
0.483268,0.084918
0.265799,-0.294322
0.325971,-0.211903
0.784319,1.017921
0.804712,1.075801
0.157086,-0.442448
0.723405,0.698561
0.888712,1.238870
0.801975,0.936622
0.425245,-0.138656
0.080066,-0.862170
0.385159,-0.007325
0.488397,0.279483
0.138678,-0.669914
0.594946,0.529812
0.185792,-0.541688
0.711396,0.672002
0.981298,1.540224
0.496268,0.310733
0.854871,1.110868
0.625573,0.762021
0.865474,1.325829
0.152831,-0.532072
0.414651,0.279421
0.309601,-0.309413
0.139989,-0.610725
0.227142,-0.410656
0.694571,0.772191
0.892209,1.242650
0.320968,-0.310300
0.200468,-0.620107
0.142045,-0.716120
0.072045,-0.869945
0.528766,0.298986
0.988241,1.371120
0.276122,-0.265304
0.931313,1.223958
0.561715,0.464356
0.427757,0.193370
0.726097,0.814618
0.256295,-0.350752
0.513935,0.315487
0.913584,1.384133
0.786693,0.938715
0.941241,1.317718
0.136275,-0.523473
0.755763,0.744246
0.945644,1.236677
0.235603,-0.347877
0.268885,-0.279460
0.791705,0.851356
0.949991,1.282311
0.983318,1.404652
0.047605,-0.678100
0.323409,-0.117381
0.642505,0.692111
0.582224,0.582458
0.361846,0.014861
0.117935,-0.858339
0.616385,0.482309
0.802605,0.982089
0.421696,-0.060374
0.152841,-0.683775
0.285580,-0.354779
0.092331,-0.723260
0.919346,1.183953
0.548053,0.357580
0.135496,-0.755780
0.549478,0.202940
0.201652,-0.607648
0.263398,-0.365720
0.134530,-0.620604
0.992447,1.596192
0.254737,-0.343756
0.260553,-0.534431
0.409621,0.113514
0.430922,0.194284
0.589925,0.473005
0.440457,0.172459
0.927222,1.372293
0.976591,1.404827
0.881500,1.071679
0.197348,-0.479170
0.873459,1.354516
0.825525,1.102924
0.075170,-0.878402
0.110646,-0.689197
0.579809,0.397812
0.992848,1.533780
0.069369,-0.850687
0.661332,0.709566
0.765314,0.900132
0.168783,-0.639703
0.544727,0.492405
0.000601,-1.104731
0.080886,-0.723719
0.696077,0.716524
0.262032,-0.324240
0.401676,0.015748
0.024579,-0.946049
0.582466,0.536257
0.459014,0.068484
0.817090,1.005354
0.833993,1.123703
0.700150,0.761412
0.618408,0.454103
0.198916,-0.629332
0.482105,0.136227
0.312176,-0.291442
0.748832,0.810224
0.336864,-0.223748
0.954191,1.359637
0.337034,-0.045224
0.311652,-0.202042
0.503531,0.307199
0.352224,-0.098585
0.766892,0.895150
0.195453,-0.493443
0.591047,0.405095
0.973231,1.253676
0.327232,-0.114397
0.422906,0.110211
0.954795,1.504024
0.552027,0.377457
0.755503,0.875803
0.527829,0.336621
0.775124,1.038155
0.576777,0.480291
0.896933,1.252887
0.249639,-0.291651
0.715623,0.677029
0.629842,0.501031
0.647713,0.665930
0.736638,0.868740
0.908002,1.262254
0.065289,-0.924982
0.900054,1.145800
0.396950,0.009894
0.416682,0.068052
0.953734,1.516404
0.919649,1.319914
0.491737,0.176893
0.773958,0.950004
0.650396,0.644460
0.376594,-0.000953
0.095485,-0.808209
0.114116,-0.695160
0.864624,1.199250
0.325506,-0.256882
0.011458,-0.871365
0.248486,-0.486723
0.839198,1.216009
0.424290,0.136758
0.570963,0.605083
0.653490,0.773507
0.265041,-0.290685
0.280777,-0.000185
0.998790,1.416400
0.245128,-0.354659
0.338389,-0.089159
0.339538,-0.103817
0.920585,1.139272
0.606396,0.447617
0.966722,1.397590
0.779302,1.023128
0.265148,-0.481632
0.421915,0.172265
0.667789,0.762191
0.254743,-0.241221
0.914513,1.114416
0.877532,1.124729
0.419497,0.110337
0.061352,-0.698049
0.082452,-0.848644
0.647998,0.581165
0.543551,0.378791
0.842364,1.090890
0.599672,0.412586
0.786864,0.944710
0.403827,0.218247
0.680436,0.490216
0.339218,-0.184218
0.073142,-0.969743
0.369636,0.030941
0.541659,0.265858
0.546042,0.496271
0.432745,-0.051950
0.020443,-0.872092
0.348301,-0.175723
0.810787,1.031708
0.620926,0.591916
0.615466,0.364980
0.562459,0.570987
0.015091,-0.867846
0.790668,0.963063
0.895276,1.194669
0.710607,0.872511
0.451074,-0.047392
0.369673,-0.236114
0.487709,0.193858
0.508332,0.246772
0.912370,1.370869
0.225181,-0.448767
0.633565,0.541862
0.333190,-0.129279
0.686351,0.598946
0.975780,1.406606
0.425965,-0.116085
0.955314,1.393587
0.580465,0.497833
0.802136,0.920448
0.059559,-0.716643
0.428413,0.207727
0.122896,-0.713154
0.757175,0.930545
0.165928,-0.582410
0.058836,-0.797629
0.214974,-0.616057
0.755716,0.999729
0.590555,0.537752
0.470500,0.192311
0.797448,1.075708
0.402086,0.060315
0.091485,-0.783876
0.064620,-1.049428
0.022841,-0.977984
0.578261,0.484442
0.957886,1.224372
0.407302,-0.014817
0.650590,0.616219
0.428277,-0.170604
0.994346,1.460855
0.000830,-0.970525
0.094480,-0.732594
0.938791,1.274364
0.843360,1.247721
0.834512,1.093189
0.856319,1.198723
0.327962,0.008371
0.227336,-0.477449
0.459283,0.263914
0.455721,-0.000320
0.054748,-0.873605
0.508444,0.402865
0.942984,1.334649
0.763087,0.905620
0.780515,1.149355
0.387271,0.009224
0.658118,0.653423
0.501923,0.269096
0.286686,-0.137915
0.698873,0.720359
0.156816,-0.587389
0.885432,1.097608
0.392212,-0.042061
0.377773,-0.176691
0.497801,0.224389
0.245937,-0.478187
0.688904,0.604417
0.580719,0.261673
0.805907,1.057857
0.126840,-0.623762
0.315972,-0.239101
0.279352,-0.139344
0.950523,1.443376
0.012312,-0.973856
0.918415,1.257667
0.260085,-0.329416
0.890455,1.180393
0.543027,0.420589
0.305533,-0.353921
0.540748,0.269300
0.208546,-0.728162
0.571999,0.503072
0.867605,1.155859
0.275395,-0.384577
0.736369,0.991122
0.592306,0.523931
0.551510,0.359906
0.507121,0.084397
0.675532,0.604702
0.937790,1.472924
0.171922,-0.507557
0.775010,0.861524
0.241434,-0.465951
0.263589,-0.305225
0.605867,0.449176
0.791556,0.893456
0.536205,0.341610
0.609016,0.464698
0.054221,-0.785655
0.741156,0.867442
0.761855,0.942896
0.916351,1.084244
0.176187,-0.729436
0.028648,-0.865089
0.446073,0.214331
0.527701,0.120769
0.138789,-0.713841
0.320725,-0.277429
0.251449,-0.472629
0.226312,-0.528240
0.804202,0.877200
0.721721,0.808615
0.602026,0.404616
0.459576,0.069383
0.084452,-0.675942
0.067463,-0.887431
0.521560,0.250928
0.970285,1.502393
0.220533,-0.566006
0.479987,0.138613
0.149858,-0.568048
0.894351,1.125844
0.229017,-0.644001
0.410070,0.066647
0.167815,-0.489388
0.178606,-0.602168
0.800834,0.959087
0.096657,-0.838088
0.885051,0.978684
0.469588,0.314111
0.081214,-0.782663
0.914698,1.234155
0.551450,0.214906
0.427224,0.005276
0.811580,1.083383
0.338846,-0.137649
0.900540,1.115408
0.129188,-0.797263
0.081450,-0.833773
0.330980,-0.206053
0.856327,1.243648
0.768591,0.932747
0.072262,-0.702540
0.712058,0.795221
0.935600,1.317691
0.713817,0.582345
0.854077,1.033835
0.129784,-0.758433
0.550822,0.343940
0.392439,0.037110
0.792999,0.979977
0.438645,0.021579
0.540100,0.288737
0.889262,1.243432
0.573141,0.500989
0.991952,1.405215
0.981093,1.353800
0.358507,-0.063039
0.204378,-0.472533
0.196211,-0.432294
0.394192,-0.112872
0.207693,-0.414163
0.269662,-0.465399
0.495948,0.197181
0.422341,0.168226
0.140706,-0.664945
0.360459,-0.123476
0.887724,1.233004
0.240908,-0.432738
0.027535,-0.998428
0.820112,1.070810
0.249442,-0.238601
0.632850,0.435135
0.228724,-0.253787
0.142293,-0.750279
0.677448,0.733603
0.174995,-0.388202
0.049619,-0.891443
0.310418,-0.375840
0.458072,0.208223
0.411717,0.094078
0.237235,-0.446556
0.228119,-0.434756
0.588846,0.457667
0.619694,0.418587
0.959786,1.247291
0.449193,0.086136
0.511504,0.235390
0.214719,-0.392639
0.122120,-0.575334
0.900304,1.305147
0.203830,-0.417501
0.815007,0.989519
0.064147,-0.821829
0.569357,0.446279
0.069786,-0.833090
0.101788,-0.673158
0.874304,1.314739
0.070449,-0.950166
0.934868,1.409894
0.234798,-0.468478
0.007556,-0.976168
0.514016,0.478432
0.291154,-0.162220
0.307872,-0.365044
0.587636,0.603349
0.180960,-0.577548
0.413053,0.217819
0.397668,0.017426
0.893142,1.028824
0.220740,-0.439438
0.866359,1.207917
0.845690,1.097809
0.443064,0.107710
0.525375,0.313576
0.552186,0.339028
0.331853,-0.292853
0.135956,-0.561069
0.074096,-0.853005
0.531381,0.331949
0.935177,1.343243
0.372740,-0.160779
0.298769,-0.266875
0.316698,-0.269558
0.494636,0.383115
0.007823,-1.072904
0.240225,-0.521269
0.883108,1.275799
0.585585,0.431689
0.550628,0.510344
0.975296,1.450864
0.321260,-0.326154
0.371947,-0.084235
0.946386,1.362572
0.637111,0.632060
0.209301,-0.550126
0.326216,-0.264851
0.807110,1.208489
0.153823,-0.641623
0.011077,-1.107433
0.162273,-0.660695
0.884901,1.109042
0.217282,-0.402143
0.232502,-0.350799
0.145896,-0.626557
0.940925,1.187250
0.167268,-0.454959
0.187311,-0.332977
0.019043,-0.929582
0.653405,0.675022
0.778051,0.997091
0.085027,-0.840243
0.909456,1.446105
0.970919,1.412982
0.671523,0.619873
0.712321,0.772367
0.321537,0.014739
0.345950,-0.254776
0.913389,1.384509
0.986281,1.501304
0.448129,0.174480
0.478097,0.118182
0.169489,-0.562142
0.432882,0.105508
0.834912,1.215120
0.433512,0.219832
0.605016,0.399012
0.271567,-0.300851
0.900453,1.210628
0.086302,-0.893090
0.761326,0.945877
0.651499,0.663949
0.429743,0.001358
0.503773,0.218995
0.767717,0.691985
0.745682,0.808883
0.522730,0.213173
0.642787,0.746246
0.663119,0.883134
0.364024,-0.271938
0.969873,1.334549
0.967722,1.412228
0.841070,1.047658
0.380152,-0.118468
0.772732,1.056633
0.269806,-0.412226
0.383583,-0.013471
0.024262,-0.957765
0.743613,0.835948
0.816067,1.107527
0.192138,-0.429939
0.331507,-0.079579
0.305291,0.005622
0.670084,0.885036
0.809328,0.937610
0.162191,-0.615457
0.801047,0.915035
0.935144,1.336361
0.477857,0.336686
0.484599,0.228775
0.469414,0.290924
0.461969,0.252199
0.025911,-1.038670
0.319529,-0.079080
0.499346,0.358220
0.897840,1.244158
0.083221,-0.707360
0.270405,-0.249053
0.872769,1.197044
0.289554,-0.277425
0.355891,-0.211634
0.425878,0.118167
0.282498,-0.314996
0.260560,-0.406419
0.608332,0.517502
0.445796,0.036772
0.394561,0.069556
0.876172,1.229924
0.450523,0.090985
0.775821,0.863233
0.483953,0.275669
0.013073,-1.036896
0.568695,0.264772
0.906974,1.165657
0.442218,-0.013713
0.715413,0.757809
0.746039,0.948653
0.107581,-0.695776
0.678801,0.650618
0.239106,-0.433973
0.280331,-0.209579
0.165047,-0.596086
0.742161,0.925941
0.829604,0.970298
0.953164,1.339269
0.285535,-0.300477
0.223530,-0.489774
0.421133,0.072783
0.811655,1.141888
0.930326,1.311982
0.617168,0.534875
0.255051,-0.456019
0.604240,0.550256
0.405634,0.073195
0.148890,-0.718711
0.433908,0.155652
0.754359,0.957708
0.217603,-0.297251
0.256865,-0.173712
0.782563,0.853165
0.264711,-0.337417
0.925730,1.389692
0.075826,-0.690132
0.787567,0.911835
0.135532,-0.707534
0.923745,1.187832
0.313801,-0.141111
0.904085,1.237795
0.848350,1.164700
0.590458,0.415286
0.142011,-0.707977
0.040526,-0.743778
0.327427,-0.084955
0.438520,-0.029586
0.105215,-0.713235
0.041102,-0.899135
0.942889,1.498453
0.243740,-0.403423
0.964851,1.480209
0.361604,-0.017636
0.771867,0.954684
0.085660,-0.702594
0.093814,-0.698364
0.955796,1.176788
0.041934,-0.833514
0.987757,1.413381
0.938299,1.335066
0.865330,1.243057
0.550033,0.316107
0.671726,0.739748
0.426501,-0.004340
0.593715,0.436616
0.953745,1.482417
0.664850,0.527918
0.366884,-0.144435
0.320737,-0.293907
0.958473,1.230773
0.220869,-0.549513
0.554018,0.515246
0.315080,-0.259836
0.923707,1.243625
0.762561,0.764092
0.703624,0.764208
0.241334,-0.459513
0.670839,0.614917
0.175666,-0.486951
0.652982,0.708794
0.782304,1.047283
0.768329,0.935576
0.195113,-0.350053
0.255258,-0.167307
0.429922,0.159382
0.140329,-0.759877
0.565144,0.522197
0.746841,1.043030
0.613647,0.614574
0.212169,-0.492931
0.658086,0.726979
0.860235,1.154093
0.600993,0.505102
0.242828,-0.256662
0.057891,-0.852504
0.536488,0.346893
0.449837,0.018825
0.916468,1.346392
0.206248,-0.352413
0.338293,-0.075127
0.883160,1.254205
0.435524,0.083450
0.832230,1.230445
0.948080,1.505722
0.285806,-0.259830
0.438080,0.031859
0.723719,0.919390
0.156124,-0.604555
0.069418,-0.880363
0.650698,0.473533
0.515510,0.195197
0.122206,-0.709958
0.167508,-0.449246
0.659133,0.666538
0.801555,1.076236
0.628578,0.479659
0.597084,0.670906
0.948694,1.439254
0.972624,1.451716
0.605928,0.484717
0.754710,0.801329
0.249429,-0.209258
0.282537,-0.356147
0.148014,-0.581415
0.569533,0.610470
0.675384,0.609536
0.117971,-0.630509
0.425772,0.051191
0.033522,-0.783868
0.165081,-0.597879
0.879041,1.292900
0.506434,0.241976
0.349995,-0.256300
0.383261,-0.118228
0.809542,0.998220
0.588059,0.419936
0.183530,-0.445577
0.666052,0.807834
0.952237,1.437471
0.091205,-0.752826
0.304105,-0.180882
0.744041,0.804227
0.167710,-0.615120
0.752394,0.821364
0.175013,-0.587648
0.063008,-0.863147
0.336909,-0.162207
0.495579,0.072646
0.421943,-0.042197
0.496013,0.350083
0.358069,0.129652
0.387709,-0.061941
0.504058,0.176920
0.350418,-0.135336
0.921676,1.329803
0.885257,1.319003
0.752942,0.798595
0.531530,0.202925
0.319850,-0.176856
0.655918,0.490799
0.903755,1.126527
0.040373,-0.905247
0.100230,-0.857310
0.170258,-0.560373
0.196588,-0.667439
0.667046,0.423508
0.956436,1.328747
0.629034,0.760728
0.723202,0.852216
0.136355,-0.596871
0.649207,0.796376
0.020488,-1.061926
0.613889,0.476742
0.481963,0.237418
0.460241,0.078207
0.076510,-0.845543
0.658354,0.621709
0.776880,0.822512
0.744443,0.888579
0.930702,1.353679
0.809400,1.039453
0.289911,-0.368200
0.503434,0.191493
0.178365,-0.603375
0.255055,-0.426250
0.471347,0.140039
0.087110,-0.605290
0.636646,0.468367
0.514796,0.108105
0.286506,-0.165279
0.347259,-0.029071
0.595196,0.553705
0.739292,0.836832
0.571823,0.469610
0.463851,0.134198
0.830148,1.069576
0.707177,0.654422
0.008818,-0.879784
0.558137,0.350599
0.273231,-0.288984
0.808660,0.826957
0.648172,0.603776
0.357870,-0.023358
0.054191,-0.833458
0.581249,0.645038
0.292522,-0.401823
0.024865,-0.895451
0.173941,-0.433826
0.638241,0.624092
0.216348,-0.407393
0.057009,-0.958744
0.098880,-0.764985
0.993645,1.653145
0.423649,-0.056849
0.719444,0.786508
0.179549,-0.464007
0.800252,0.977450
0.354175,-0.018558
0.710388,0.716049
0.025943,-1.045560
0.624871,0.739090
0.703285,0.921831
0.562297,0.437683
0.676865,0.786920
0.255540,-0.339142
0.786643,0.894549
0.900445,1.219893
0.795930,1.151815
0.831970,1.122016
0.747812,0.750170
0.712610,0.840801
0.280420,-0.406675
0.164987,-0.553344
0.689138,0.868939
0.203613,-0.673113
0.174279,-0.492501
0.498993,0.344214
0.446991,0.222295
0.418169,0.222307
0.321472,-0.179852
0.616493,0.415710
0.255244,-0.381057
0.434029,0.038225
0.431899,0.116404
0.533495,0.391263
0.281740,-0.322288
0.103285,-0.754933
0.787822,1.006349
0.334087,-0.007875
0.527836,0.329793
0.579183,0.582388
0.895041,1.219771
0.031778,-0.764414
0.442023,0.029052
0.856669,1.394659
0.693867,0.789153
0.537396,0.590215
0.014180,-1.013327
0.551789,0.408548
0.606327,0.586950
0.666061,0.749830
0.843479,0.964507
0.617624,0.436225
0.401325,-0.216479
0.470371,0.241698
0.197261,-0.369472
0.927082,1.422833
0.945049,1.467895
0.104658,-0.726723
0.477127,0.381512
0.012141,-0.935451
0.117165,-0.874654
0.348397,-0.239377
0.845666,1.327756
0.515618,0.297860
0.933585,1.356987
0.193228,-0.555679
0.413160,0.045161
0.292119,-0.208117
0.239531,-0.335799
0.273707,-0.498054
0.907566,1.372754
0.719151,0.859638
0.470038,0.204663
0.008438,-1.034115
0.678063,0.521121
0.186776,-0.631073
0.023983,-0.889058
0.054683,-0.660977
0.805887,1.104611
0.867002,1.242632
0.064696,-0.749527
0.589424,0.346582
0.468063,0.247062
0.493997,0.327212
0.416008,0.095547
0.700627,0.625322
0.244149,-0.435636
0.991552,1.629626
0.863628,1.007222
0.240817,-0.507745
0.480763,0.313063
0.538226,0.321999
0.693853,0.640423
0.115499,-0.533784
0.664851,0.570837
0.893613,1.231007
0.665581,0.616767
0.092615,-0.867660
0.834071,1.149879
0.564691,0.438369
0.355751,-0.263701
0.459229,0.178920
0.558989,0.364302
0.954542,1.377694
0.904784,1.344388
0.192649,-0.574574
0.580704,0.460451
0.827877,1.005600
0.555311,0.241855
0.763423,0.897050
0.123548,-0.659082
0.374129,-0.070454
0.226095,-0.446271
0.286857,-0.320333
0.834177,1.379802
0.008688,-0.709012
0.085865,-0.871828
0.870569,1.164012
0.395535,0.054363
0.394185,0.147605
0.502356,0.049334
0.900008,1.145595
0.604607,0.606974
0.056459,-0.831060
0.946473,1.240050
0.505105,0.417489
0.229058,-0.471230
0.404889,0.017717
0.359844,-0.146449
0.519415,0.341181
0.762116,0.943662
0.342835,0.071423
0.263088,-0.417497
0.622275,0.486225
0.092514,-0.737943
0.133930,-0.661073
0.559459,0.376822
0.072153,-0.849347
0.127157,-0.493193
0.865614,1.041663
0.733787,0.892551
0.854203,1.099174
0.219181,-0.523433
0.095154,-0.595416
0.721130,0.537890
0.158897,-0.681552
0.375209,-0.212372
0.156567,-0.513755
0.715096,0.750636
0.176347,-0.605249
0.351486,-0.236349
0.795289,0.961695
0.029799,-0.975402
0.076074,-0.841520
0.852672,1.109304
0.596921,0.453327
0.271936,-0.415503
0.790984,1.015565
0.204976,-0.446089
0.746126,0.980674
0.136924,-0.540724
0.503134,0.347857
0.373345,-0.123494
0.103303,-0.599161
0.370780,-0.133254
0.701760,0.749012
0.869745,1.110961
0.046887,-0.955228
0.591409,0.533748
0.017047,-0.852812
0.540725,0.363866
0.339222,-0.256735
0.785645,0.824540
0.150230,-0.660915
0.712666,0.821018
0.818201,0.972361
0.498183,0.255739
0.547404,0.466262
0.988916,1.538575
0.686230,0.837566
0.426076,0.258466
0.149806,-0.625172
0.562341,0.245680
0.944824,1.274412
0.500893,0.137815
0.363312,0.043869
0.436716,0.072934
0.078153,-0.772542
0.773222,0.888585
0.494734,0.228701
0.744296,0.970507
0.435926,0.039140
0.902375,1.096910
0.363108,-0.149073
0.702485,0.833636
0.504315,0.496507
0.185595,-0.490704
0.740834,0.674197
0.336174,-0.027410
0.711989,0.773323
0.545202,0.540892
0.586241,0.441569
0.270204,-0.433750
0.117936,-0.664843
0.185796,-0.576976
0.078568,-0.853095
0.523281,0.370334
0.568531,0.282806
0.786505,0.897766
0.547997,0.342673
0.411652,-0.044005
0.994301,1.420783
0.934689,1.324037
0.075860,-0.796916
0.850596,1.108948
0.346376,-0.125326
0.633019,0.757381
0.758810,1.018999
0.411791,0.035284
0.716687,0.735547
0.598172,0.399439
0.230189,-0.478700
0.775051,0.840222
0.433539,0.009310
0.287619,-0.377228
0.230868,-0.284091
0.364056,-0.164100
0.739344,0.705383
0.004742,-1.072765
0.861411,1.096120
0.483561,0.110079
0.031323,-1.027461
0.791073,0.876727
0.702690,0.740686
0.012041,-0.849664
0.459496,0.109763
0.520661,0.367148
0.259086,-0.237754
0.263650,-0.497621
0.481575,0.245694
0.854596,0.960362
0.909322,1.288110
0.765884,0.778447
0.432985,-0.097468
0.877933,1.211073
0.070568,-0.912360
0.148595,-0.748290
0.848044,1.150990
0.082183,-0.960074
0.408550,0.119500
0.414139,-0.080217
0.908144,1.457637
0.946495,1.289779
0.728717,0.736689
0.666676,0.718431
0.494359,0.188568
0.758045,0.886577
0.203691,-0.424141
0.222696,-0.437736
0.293560,-0.253842
0.615268,0.506211
0.204149,-0.371639
0.642267,0.640446
0.278233,-0.428980
0.845573,1.125446
0.599117,0.431342
0.126117,-0.753527
0.591401,0.445041
0.506862,0.324427
0.526720,0.249231
0.298946,-0.117969
0.018436,-0.899159
0.131627,-0.683423
0.795019,1.035690
0.232189,-0.552752
0.624920,0.547416
0.726165,0.882710
0.077335,-0.830139
0.053952,-0.808912
0.463478,0.093360
0.063447,-0.831655
0.117562,-0.672628
0.127698,-0.800816
0.135685,-0.697199
0.420156,0.079590
0.157322,-0.603830
0.621758,0.518399
0.196180,-0.628537
0.079734,-0.588586
0.525884,0.202334
0.129034,-0.736249
0.365568,-0.022652
0.877447,1.116764
0.441505,-0.007977
0.794560,1.125981
0.817175,0.961045
0.379183,-0.020481
0.733945,0.951965
0.450734,0.112048
0.849982,1.204046
0.542973,0.317986
0.379662,-0.071445
0.005215,-1.073094
0.182685,-0.438389
0.622788,0.671097
0.254055,-0.322211
0.252709,-0.448294
0.873857,1.188113
0.366938,-0.103168
0.390015,-0.008954
0.129071,-0.649749
0.721788,1.018474
0.443274,-0.023195
0.366470,0.078028
0.816996,0.877802
0.388444,0.073697
0.662066,0.768311
0.212691,-0.382687
0.284785,-0.151174
0.831926,0.933886
0.284675,-0.184054
0.767405,0.863016
0.818884,1.067577
0.689745,0.613307
0.075174,-0.879932
0.758045,0.969631
0.553447,0.343293
0.479227,0.189077
0.461374,0.070002
0.022671,-0.959622
0.846489,1.098773
0.182669,-0.547306
0.048605,-0.878583
0.889616,1.183296
0.947531,1.551682
0.519014,0.447422
0.200889,-0.618576
0.824157,1.010752
0.569057,0.527836
0.540541,0.303440
0.019566,-1.008165
0.084979,-0.816540
0.738295,0.733794
0.951447,1.351924
0.175657,-0.530868
0.712393,0.642132
0.453683,0.071771
0.066259,-0.738437
0.225681,-0.657709
0.830356,1.046893
0.934202,1.231934
0.655412,0.672904
0.315394,-0.153754
0.610405,0.311839
0.111412,-0.827799
0.850588,1.110725
0.031212,-0.952561
0.253649,-0.378847
0.400584,0.041378
0.541765,0.383903
0.093161,-0.830411
0.785186,1.007329
0.710555,0.662403
0.737929,0.849850
0.540458,0.230121
0.420180,0.023544
0.723814,0.996589
0.691200,0.737809
0.545632,0.400559
0.722340,0.663353
0.698514,0.723593
0.691106,0.623564
0.918526,1.239688
0.512804,0.366363
0.054580,-0.779545
0.462510,0.022981
0.464023,0.203625
0.025760,-0.954779
0.529243,0.319598
0.351566,-0.140497
0.085598,-0.767119
0.310215,-0.220242
0.658686,0.551190
0.342518,-0.070486
0.897374,1.058704
0.913470,1.224325
0.164404,-0.400675
0.316752,-0.118327
0.373372,0.071704
0.250114,-0.382335
0.195770,-0.652024
0.622655,0.572456
0.053446,-0.874832
0.032092,-0.825874
0.108540,-0.760293
0.182847,-0.360152
0.691985,0.865652
0.623345,0.450287
0.788917,1.074145
0.092333,-0.735572
0.612035,0.424800
0.124814,-0.682651
0.630897,0.644503
0.881881,1.137970
0.644568,0.528557
0.038510,-0.951792
0.109645,-0.693497
0.370313,-0.041098
0.601670,0.525487
0.309636,-0.470254
0.413583,-0.181930
0.323750,-0.348585
0.895248,1.174901
0.149068,-0.761412
0.283611,-0.351011
0.765351,1.077004
0.717942,0.671776
0.957243,1.357757
0.242096,-0.415976
0.668557,0.758681
0.193314,-0.386303
0.702812,0.686133
0.967462,1.233994
0.977068,1.521294
0.256101,-0.480005
0.305250,-0.168450
0.195461,-0.652250
0.812074,1.143484
0.487131,0.332025
0.713842,0.708082
0.575094,0.535690
0.067499,-0.955155
0.115614,-0.855595
0.822879,1.243901
0.964006,1.158533
0.903585,1.338378
0.387009,0.085458
0.529934,0.252544
0.737202,0.907459
0.856698,1.168322
0.544486,0.240663
0.172356,-0.628858
0.170758,-0.596448
0.915682,1.301038
0.594982,0.484307
0.990569,1.589779
0.514972,0.427078
0.418991,0.056503
0.773504,0.864996
0.483625,0.352725
0.357355,-0.233136
0.749374,0.795370
0.548419,0.302975
0.672081,0.743217
0.491525,0.323133
0.253795,-0.472057
0.337225,-0.085308
0.471252,0.039615
0.861480,1.200907
0.060022,-0.893467
0.380880,-0.156525
0.783643,0.893064
0.116774,-0.615853
0.149049,-0.863353
0.492354,0.231226
0.709281,0.786231
0.486771,0.322091
0.391723,-0.018364
0.652674,0.549787
0.899770,1.242507
0.114553,-0.682040
0.318205,-0.217302
0.018958,-1.022014
0.612601,0.532288
0.245872,-0.475422
0.771066,0.906359
0.814820,0.979187
0.175211,-0.559881
0.313743,-0.155890
0.725282,0.748447
0.626369,0.429262
0.511388,0.298393
0.662039,0.608114
0.355117,-0.012512
0.992509,1.586659
0.666106,0.580730
0.736889,0.805582
0.156431,-0.462735
0.355640,0.013678
0.446347,0.129076
0.436970,-0.061934
0.117677,-0.644850
0.458509,0.089978
0.374296,-0.022309
0.859645,1.337576
0.653319,0.508317
0.591627,0.401185
0.408822,0.222579
0.585902,0.354619
0.902799,1.138495
0.188310,-0.507958
0.704128,0.891935
0.585511,0.523811
0.073389,-0.900685
0.114204,-0.665970
0.214452,-0.548715
0.250028,-0.546767
0.722296,0.710925
0.578494,0.496991
0.475550,0.177758
0.021198,-1.064034
0.344648,-0.020410
0.333967,-0.172107
0.217916,-0.512996
0.656723,0.649128
0.517080,0.252943
0.427757,-0.075914
0.495218,0.285651
0.626843,0.678233
0.704670,0.900331
0.696315,0.761343
0.743128,0.834720
0.727276,0.706321
0.678740,0.593418
0.980023,1.558894
0.819106,0.983992
0.065238,-0.789620
0.231541,-0.377858
0.565786,0.229430
0.513101,0.311464
0.602162,0.556698
0.877285,1.304413
0.340902,-0.122444
0.792577,0.999778
